ROW_NAMES	SARS.CoV2_E	SARS.CoV2_M	SARS.CoV2_N	SARS.CoV2_nsp1	SARS.CoV2_nsp2	SARS.CoV2_nsp4	SARS.CoV2_nsp5	SARS.CoV2_nsp5_C145A	SARS.CoV2_nsp6	SARS.CoV2_nsp7	SARS.CoV2_nsp8	SARS.CoV2_nsp9	SARS.CoV2_nsp10	SARS.CoV2_nsp11	SARS.CoV2_nsp12	SARS.CoV2_nsp13	SARS.CoV2_nsp14	SARS.CoV2_nsp15	SARS.CoV2_orf3a	SARS.CoV2_orf3b	SARS.CoV2_orf6	SARS.CoV2_orf7a	SARS.CoV2_orf8	SARS.CoV2_orf9b	SARS.CoV2_orf9c	SARS.CoV2_orf10	SARS.CoV2_Spike	
CPT1A	0	-0.243709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.12654	0	0	
SERPINH1	0	-2.031019	0	0	0.5059233	-0.224689	0	0	0	2.891848	-3.258028	0	0	14.19718	72.75281	0	0	0	0	0	0	0	7.766614	1.846396	-3.419874	7.744766	0	
METAP2	1.19991	0	0	0	0.1607983	0	1.041033	0	0	0	0	0.2194359	3.822718	1.676959	0	2.956267	0.6373881	0	0	0	0.4295523	0	0	0.2083497	0	0	0	
HLCS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.302852	0	0	0	0	0	0	0	
CDK9	1.035	-0.1833978	0	0	0	0.4527069	0	0	1.588475	0	0	0	0	0	0.675376	-0.1498755	0	1.489233	1.063329	0	0	0.8263352	0	0	0	2.112113	0.9688395	
PPT1	0	-0.1578361	0	0	0	0	0	0	0	0.01346797	0	0	0	0	0	0	0	0	0	0	0	-0.08057798	1.428982	0	0	18.79672	0	
RPL14	7.25414	0	11.22684	0	0	5.970591	0	0	0	0	6.746511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.115021	0	
CCT8	0	-2.196923	4.74732	0	2.545607	-0.9820071	1.917487	0	-1.190527	-0.01678985	-2.201462	1.094368	0	-0.2605865	15.25771	0.5062727	22.19008	0	20.71024	0.5945637	0.4650909	-1.121468	-1.794987	0	-3.516935	-0.474263	1.380956	
CCT4	0	6.14517	-0.9668331	0	3.09944	0.2256395	0	0	0	1.592234	-3.260146	0	0	0	9.535731	-1.979712	14.91726	0	20.71199	0	0	0	0	3.723372	-3.184364	0.4950074	2.536681	
FXR1	0	0	2.580372	0	0	0	0	0	0	0	7.910887	18.2241	0	0	0	0	0	0	-0.1779084	0	0	0	0	0	0	0	0	
FXR2	0	0	2.964774	0	0	0	0	0	0	0	16.81881	1.973537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RAB5C	0	-0.2284276	0	0	0	1.008951	0	0	0	24.98845	0	0	0	0	0	0	0	0	-0.037139	0	0	0	0	0	0	0	0	
RAB7A	0	0	0	0	0	-0.06435725	0	0	0	35.38428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RAB13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.298705	0	0	0	0	0	0	0	0	
DAP	0	0	0	0	0	4.404343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DAP3	0	0	0	0	0	0	0	0	0	0	4.662671	0	0	0	0.5137734	0	0	0	0	0	0	0	0	0	0	0	0	
GALK1	0	6.49335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.773021	7.32439	0	-0.2174882	0	0	
SSR4	1.812749	-0.2599676	0	0	0	1.333063	0	0	0.3297252	5.972382	-2.989947	0	0	5.135726	0.1770595	0	0	0	-0.7297337	0	1.108726	2.113271	2.9682	9.986785	-1.669101	4.495976	1.05307	
BCAP31	0	0	0	0	0.11809	3.772042	0	0	-0.02731917	0.03939354	0	0	0	0	0	-0.2690047	0	0	0.02355554	0	2.280917	0	0	0	4.571615	0	0	
HCFC1	0	0	0	0	0	8.841801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
IRAK1	0	0.2182081	0	0.52114	0	0.8282973	0	0	0	0.8634606	-0.4812381	0	0	0.02451945	0	0	0	0	-0.09675465	0	0	1.148657	1.499975	0	2.038547	1.055014	0	
ALDH3A2	0	2.24869	0	0	0	0	0	0	0	12.42905	0	0	0	0	0	0	0	0	0	0	0	-0.3091332	-0.481272	0	10.7806	0	0	
HSD17B4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.374596	0	0	0	0	0.6094874	0	0	0	0	
VAMP7	0	0	0	0	0	0	0	0	0	1.77788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9185666	0	0	
HDGF	0	0	0	0	0	0	0	0	4.744238	0	0	0	0	0	0	4.176431	0	0	0	0	0	0	0	0	0	0	0	
MNAT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.729269	0	0	0	
NDUFA8	0	0	0	0	0	2.127466	0	0	0	2.845503	0	0	0	3.804013	3.014819	-0.5563648	0	0	0.9900839	0	0	0	11.16443	3.242813	1.715292	0	0	
HNRNPA3	0	0	10.85877	0	0	0	0	0	0	0	11.6274	0	0	0	0	0	0	0	14.8681	0	0	0	0	0	0	0	0	
HNRNPM	0	0	49.33544	0	0	0	0	0	0	0	57.48163	0	0	0	0	0	0	0	20.72051	0	0	0	0	0	0	49.52165	0	
KPNA2	0.7684934	2.293659	-0.4213905	0	-0.3087567	0	0.5714784	0	0	0	2.589239	-0.2501191	0	-0.09809625	0	0	0	0	-0.3443194	0	-0.04000274	-0.3504258	2.056943	8.678216	1.734148	-0.3242406	0	
RAP1GDS1	0	0	0	0	43.02208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DGKE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6811669	0	0	
POLR2H	0	-0.3233247	0.2392129	0	0	0	0	0	-0.06512818	0	2.356135	0	8.883442	0	0	0	0	0	0	0	0	-0.09246142	-0.06273467	1.496034	-0.4216593	0.06479713	0	
HNRNPF	0	5.886003	0	0	0	0	0	0	0	0	5.410663	0	0	0	59.75127	4.112372	0	0	0	0	0	0	0	0	0	0	0	
MSH6	0	0.2463931	0	0	0	0	0	0	0	0	0.821627	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1480584	0.6345149	0	
RBM5	0	0	0	0	0	0	0	0	0	0	1.429515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
HK2	0	0.3220244	0	0	0	0	0	0	0	0	0.2466122	0	0	0	0	0	0	0	0	0	0	0	0.3807488	0	0.2236898	0	0	
EFNB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6811669	0	0	
MRPL12	0	0	0	0	0	0	0	0	0	0	2.301762	0.6488018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7540783	
CAPZA1	0	0	0	0	6.317738	2.950891	0	0	1.279948	0	0	0	0	2.936845	0	3.014625	0	0	0	4.261049	0	1.141625	0	0	0	0	2.845312	
HMGA2	0	3.704602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.166613	0	0	0	0	0	0	0	0	
NUP98	0	0	0	0	0	0	0	0	-0.06512818	0	0	1.529628	0	0	0	0	0	0	0	0	33.96629	0	0	0	0	0	0	
SLC25A1	0	4.975822	0	0	0	-0.6523076	0.4155487	0	-0.6100957	2.214516	-2.067834	0	0	0.08875051	-0.240774	0	0	0	0.6056177	1.044978	11.66353	1.265507	11.58654	-0.4171351	1.662909	-0.5004075	0	
NUBP1	0	0	0	0	5.784053	5.236777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ACLY	0	0.550763	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5672739	0	0	0	0	0	0	0	0	0	0	0	
METAP1	1.872205	0	0	0	1.473249	0	0	0	0	0	0	0	0	1.527539	0	0.6873294	0	0	0	0	0	0	0	0	0	0	0	
SUCLG1	0.8136713	0.5164161	0	0	0	0	0	0	0.1194903	0	0	0	0	0	7.596169	0	0	0	0	0	0	0.06399549	5.442619	1.16355	0	0.9725343	0	
COPB1	-1.219715	25.61269	0	0	0	-1.906046	0	0	-3.011437	3.978769	-2.617169	0	0	6.387727	-2.047732	0	0	0	-1.754541	0	-0.5803231	31.01454	5.875504	-1.665022	15.25883	14.84725	-1.301005	
COPA	0	0	0	0	0	-0.4748551	0	0	0	8.290056	-1.162743	0	0	0	0	-1.207638	0	0	0	0	0	-0.550027	0.410435	0	37.19	0	0	
CTSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.540079	0	0	0	0	
HCCS	0	0	0	0	0	0	0	0	0	1.630377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.551319	0	0	
SLC5A3	0	1.920962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.108634	0	0	
SLC16A1	0.2957734	7.216691	0	0	0	0.2396515	0	0	-0.6053347	7.521608	-1.949879	0	0	0.08847716	-0.4453819	0	0	0	0.2139903	0	1.716002	1.750758	1.323297	0	4.818699	1.163284	0.1970256	
BLM	0	0	0	0	0	0	0	0	0	0	0.7040893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RARS1	0	2.760095	0	0	0	3.589054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.875533	
YARS1	6.140576	0	0	0	0.3527893	0	0	0	0.7097149	0	0	0	4.078103	13.35347	0	12.393	0	0	0	0	1.167195	0	0	1.686212	0	0	0	
ATP12A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.382975	0	0	
ATP1B3	0	12.13092	0	0	0	3.069808	0	0	0.92679	5.280967	-0.8473418	0	0	-0.2190356	0	0	0	0	0	0	-0.09956989	1.70304	3.870478	0	0.05910988	-0.05439127	0	
RAD23B	0.4832956	0	0	0	0	0.1964943	0	0	0	0	2.438631	0	0	0	0	0	0	0	0	0	1.602416	0.7060447	-0.05808653	0.3343461	-0.2151456	0	0	
EPHB4	0	0	0.9869464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NAPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6811669	0	0	
EIF5	4.468013	0	0	0	1.636673	0	0	0	1.699378	0	0	0	7.79799	5.362721	0	3.936366	0	0	0	0	0	0	0	0	0	0	0	
PSMD4	0	0	0	0	0	0.4998638	0	0	0	0	0.1111463	0	0	0.6169038	0.6095366	0.8867764	0	0	0	0	0	0	0	0	0	0	0	
CSE1L	-0.1895935	7.590593	0	0	0.2977321	-0.4927417	0	0	-0.6046293	-0.4647909	0	0	0	0	0	0	0	0	-0.08327062	0	0.2362475	15.38006	-1.009618	0	14.11909	-0.3408415	0	
VCP	0	0	-0.3675039	0	0	-0.2616435	0	0	-0.1686191	0	0	0	0	0	0	1.064009	0	0	0	0	0.09741093	11.14643	0	0	-0.4768859	19.78735	0	
HADHB	6.167373	0	0	0	0.2265184	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1319839	0	0	0.05377597	0.2341715	0	1.934396	0	0.3904325	
F2RL1	0	-0.04383426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.259405	0	0	
MANF	0	0	0	0	0	0	0	0	0	0	0	0	0	21.46493	0	0	0	0	0	0	0	0	15.11767	0	0	0	0	
NAP1L1	0	-0.005310184	0	0	0	0	0	0	0.7771035	0	3.227237	0	0	1.298767	0	0	0	0	0.3556304	0	0	0	0	2.190525	0.3499146	0.5161271	0	
ADAR	0	0	0	0	1.10117	0	0	0	0	0	0.1286182	0	0	0	0	0	0	0	9.858527	0	0	0	0	0	0	0	0	
LAMB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.838226	0	0	0	0	
NPEPPS	0	3.179411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.502159	0	0	0.5985746	0	0	
GFER	0	0	0	0	0	0	0	0	0	0	0	0	21.06174	0	0	0	0	0	0	0	0	0	-0.05874719	0	0	0	0	
HNRNPH2	0	0.901188	0	0	0.3351391	0	1.215374	0	0	0	0	0.3937767	0	0	3.282598	0	0.8117289	0	0.2406046	0	0	0	0	0	-0.1668013	0	0	
EIF3B	1.659751	0	0	0	0	2.008623	0	0	0	0	0	0	0	0	0	0.4748751	0	0	0	2.16158	0	0	0	0	0	1.229358	0	
ATP5MF	0	1.064541	0	0	0.8340638	0.5604262	0	0	5.316019	1.85105	-0.5696355	0	0	-0.06387801	0	0	0	0	0.5475956	0	1.64847	-0.06021675	-0.4097107	0	0.3702387	0	0	
RRP1	1.294238	0	0.4970157	0	1.736719	0	0	0	0	0	-0.07726996	0	0	0.949571	0	0	0	0	1.45025	0	0	0.544562	0	0	0.2156873	0	0	
MARS1	0.004066418	12.67857	0	0	0	0	0	0	-0.211441	0	0	0	0	0.1380732	0	0	0	0	0	0	0.07631953	6.354853	-0.3117359	-0.1448831	0.6908712	1.015835	0	
ATP5MPL	0	0	0	0	0	0	0	0	0	2.242288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ATP5ME	0	0.3323741	0	0	0	0	0	0	5.882878	0.2549148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5985746	0	0	
EIF6	0	0	0.1139216	0	0.3100824	0	0	0	0	0	5.993032	0	0	0	0	0	0	0	0.2155479	0.753753	0	0	0	0	0	0	0	
NDUFA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.702754	0	1.280826	0	0	
PEX3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.45087	0	0	
CLDN12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6811669	0	0	
STX17	0	1.471174	0	0	0	0	0	0	0	0.9413919	0	0	0	0	0	0	0	0	0	0	0	0.7504502	0	0	2.43226	0	0	
TMEM33	2.894051	6.394799	0	0	-0.401813	1.359557	0	0	1.875106	3.794307	-1.374365	0	0	-0.3475236	0	0	0	0	0.4148712	1.145213	0.143839	0.6925262	-1.102382	0	6.350652	-0.2461643	0.7749179	
SYNJ2BP	0	0.2817278	0	0	0	0.2183657	0	0	0	4.997375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.729797	0	0	
PCBP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.370995	0	3.388736	
CORO7	2.509157	-0.1379433	0	0	0	0.175362	0	0	0.1202532	0	0	0	0	0.292402	0	0	1.981481	0	0.1711279	0	0.5344164	0	0	0	0	0.9824221	2.41041	
EEFSEC	1.379608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
INHBE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.24047	0	0	0	0	
SMIM11A	0	0	0	0	0	0	0	0	1.037698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MTPN	0	0	0	0	0	0	18.75766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ELOF1	0	0	0	0	2.740429	0	3.795531	6.139949	0.6875181	0.3277642	0	0	0	1.987499	0	-0.04486234	3.800532	0	0	2.472608	0	0	0	0	0	0	1.624862	
SEC61G	0	0.8942515	0	0	0	0	0	0	0.8550457	0.9904927	0	0	0	0	0	0	0	0	0.2383156	0	0	0.7995509	0	0	0.5962678	0	0	
EIF3E	3.492496	0.1865584	0	0	0	0.4998638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7540783	
SEC61B	0	0.6153102	0	0	0	0.8682271	0	0	2.438334	2.909366	-0.4967996	0	0	0	0	0	0	0	1.448919	0	2.315325	0.5359606	0.182013	0	-0.6128011	1.16976	0	
ERVFC1	1.497263	0	0	0	0	0.9149693	0	0	0	0	0	0	0	0	1.137638	0	0	0	0	0	1.643958	0.7475869	0.398093	0	0.07921543	0	0	
ROMO1	0	0.8231104	0	0	0	0.2190731	0	0	0	2.783507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.436548	0	0	
UBE2G2	0.2767819	6.060741	0	0	0	0.4541416	0	0	0.9113045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.788558	0.06479713	0	
MYL6	0	0	0	0	0.08063492	0	0	0	0	0	-0.398383	0	0	0	0	19.15783	0	0	0	0	0	0	0	0	-0.4213054	0	0	
EIF4A1	1.136969	-0.08142926	0	0	0.7380126	0	0	0	1.061355	0	0.05041956	0	0	0.7923021	0	0	0	1.591201	0	1.638798	0	0	0.03779915	0.8345564	0	0.7065756	0	
PRPS1	0.8864982	0.6979399	0	0	0.006431512	0	0.8866667	0	2.004571	1.562559	0	0	0	0	0.02580394	-0.04486234	0	0	0.2956082	1.388328	0	0.6046901	0.0830573	0	-0.4955088	0.4561049	0	
S100A10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.603334	0	0	0	0	0	0	0	0	0	
CDC42	0	0.9758315	0	0	0	0.269471	0	0	0	1.045151	0	0	0	0	0	0	0	0	0	0	0	0	1.153784	0	0.6778478	0	0	
DSTN	0	0	0	0	0	0	0	0	0	0	0	8.767471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RAB8A	0	0	0	0	0	0	0	0	0	7.489182	0	0	0	0	0	0	0	0	0	0	0	0	0.1495197	0	0	0	0	
SPCS3	0	-0.3110744	0	0	0	1.115423	0	0	0	0	0	0	0	0	0	0	0	0	-0.002003155	0	0.3612853	0.3116311	4.327735	0	2.899925	0.07704745	0	
SRP54	0	0	0	0	0	0	0	0	0	0	8.217324	0	0	0	0	-0.05348345	0	0	0	0	0	0	0	0	0	0	0	
RAB2A	0	0	0	0	0	0	0	0	0	6.693398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CKS1B	0.922131	0	0	0	0.7256301	0	0	0	0	0	0	0	0	0	0	0.3385354	0	0	0	0	0.9943841	0	0	0	0	0	0	
RAB10	0	0	0	0	0	0	0	0	0	10.0401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RAB14	0	-0.2928943	0	0	0	0.912732	0	0	0	18.97959	0	0	0	0	0	0	0	0	5.024886	0	0	0	0	0	0	0	0	
ACTR2	0	3.141627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ACTR1A	0	3.580094	0	0	0	0.830522	0	0	0.1202532	0	0	0	0	0.292402	0	0	0	0.6858896	0	0	0	0.09291994	0	0	-0.236278	0	1.346654	
TMEM258	0	0.5703664	0	0	0	1.519776	0	0	1.35278	0.1472715	0	0	0	0	0	0	0	0	0	0	0	1.269952	0.2330539	0	0.2723827	0	0	
ABCE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.061712	0	0	0	0	0	
RPS3A	0	0	52.94244	0	0	0	0	0	0	0	36.21534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RPL26	0	0	4.301191	0	0	0	0	0	0	0	0.1429938	0.2189848	1.465424	0	0	0	0	4.1937	0.06581268	1.700823	0	0	0	0	0	0.1448633	0.3242613	
PSME3	0.7850109	0.8498958	0	0	0	0	0	0	0.4431008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.002133	
RPL15	0	0	27.52146	0	0	0	0	0	0	0	21.02733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RPL27	0	0	20.0764	0	0.7544463	0	0	0	0	0	17.21049	0.5344063	0	0	0	0	0	0	1.161134	3.953088	0	-0.3981254	0	0	-1.03457	0	0	
RPL37A	0	0	0	0	0	0	0	0	0	0	14.93523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RHOA	0	0	0	0	0	1.292417	0	0	0	6.115536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
HSPE1	0	0.9758315	0	0	0	1.925242	0	0	0	0	0.7473097	0	0	0	0	0	0	0	0	3.543335	0	0	0	0	0	0	0	
SEC61A1	2.00557	0.150805	0	0	0	2.142907	0	0	2.10562	4.075717	-2.088483	0	-0.1324511	0.9767142	0.9320647	0	0	0	2.671409	-0.01650842	3.20248	0.4613689	-0.4260456	-0.4126276	-0.09054631	3.550547	0.6597721	
VBP1	0.6909018	0	0	0	0.494401	0	0	0	0	0	0	1.59732	0	0	0.5137734	0	0	0	0	0	0	0	0.7780543	0	0	0	0.6583151	
DAD1	0	2.059761	0	0	0	0	0	0	0	4.610721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NPC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.322089	0	0	0	0	
COPZ1	0	0.9747366	0	0	0	0	0	0	0	0	0.1709809	0	0	0	0	0	0	0	0	0	0	0.4772563	0	0	0.1480584	0	0	
RPL37	0	0	0	0	0	0	0	0	0	0	3.563119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
SUMO2	2.336614	0	0	0	1.937658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DCAF7	0	0	0	0	0	0	0	0	0	0	0	59.87917	0	0	-0.08507027	0	0	0	0	0	0	0	0	0	0	0	0	
NUTF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.32051	0	0	0	0	0	0	0	0	0	
YWHAG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7960125	0	0	0	0	0	0	0	0	0	0	0	
RRAS2	0	0	0	0	0	0	0	0	0	0.8756722	0	0	0	0	0	0.5672739	0	0	0	0	0	0	0	0	0	0	0	
TIMM10	0	0	0	0	0	17.65049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PPP1CB	0	0	0.453838	0	0	0	0	0	0	0	2.542914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PSMC1	0	0	0	0	0.2874567	0.8747711	0	0	0	0.2087602	0.5281742	0	0	0	0.3068292	0	0	0.7076839	0.1929222	0	0	0.1147143	-0.05742455	1.154652	-0.2144836	0	0	
PSMC5	0	1.749766	0	0	0.4875419	0.8545145	0	0	0.6875181	-0.07226499	0	0	0	0	0	-0.2983777	0	0	0.2956082	0	0	0	0.4897542	6.019049	-0.5315491	0	0.1703456	
RPS8	0	0	25.83447	0	0	0	0	0	0	0	20.92934	0	0	0	0	2.222977	0	0	0	17.71407	0	0	0	0	0	8.906651	0	
RPS15A	0	0	13.45004	0	0	0	0	0	0	0	18.25594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RPS16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.88319	0	0	0	0	
YWHAE	0	-0.7028819	0	0	0.7641057	1.417692	0	0	0	0.4469349	-1.084513	0	0	0.3703657	5.164874	0.6448036	0	0	0.8612058	1.633793	0	0.06790127	1.028562	1.580246	-1.200515	0.7017009	0	
RPS14	0	0	0	0	0	0	0	0	0	0	22.59054	0	0	0	0	0	0	0	0	0	0	0	25.97505	0	0	0	0	
RPS13	0	0	34.56549	0	0	0	0	0	0	0	17.91666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
SNRPE	1.911602	0.09309757	0	0	0	1.042508	0	0	0.8755112	0	-0.1354242	1.493835	0	0	0	0	0	0	1.029677	0	0	0	1.30907	0	0	0	1.812855	
SNRPF	0	0	0	0	0	0	0	0	0	0	2.069984	4.148159	0	0	0	0	0	0	0	0	0	0	3.714457	0	0	0	0	
SNRPD1	0	0	0	0	0	1.142409	0	0	0	0	0	2.556892	0	1.380035	0	0	0	0	0	0	0	0	0	0	0.8581713	0	0	
ARF6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.01012	0	0	0	0	0	0	0	0	0	
PSMC6	0	0.8498958	0	0	0	0.4982096	0	0	0.4431008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6502467	0	0	
SELENOT	0	0	0	0	0	0	0	0	0	3.346699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RPL7A	0	0	40.75942	0	0	0	0	0	0	0	45.67065	0	0	0	0	0	0	0	2.900789	7.8372	0	0	0	0	0	0	0	
RPS6	0	0	38.02762	0	0	0	0	0	0	0	21.59019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
H4-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.27045	0	0	0	0	0	0	0	0	
RAB1A	0	0	0	0	0	0.2433109	0	0	0	13.0697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RPL23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.09972	0	0	0	0	
RAP1A	0	0	0	0	0	0	0	0	0	1.104411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RPS15	0	0	13.12812	0	0	0	0	0	0	0	16.32534	0	0	0	0	0	18.71377	0	0	0	0	0	0	0	0	0	0	
GNB1	0	0	0	0	0	0	0	0	0	8.086325	0	0	0	0	0	1.111967	0	0	0	0	0	0	0	0	0	0	0	
RBX1	0	-0.06999441	0	0	0	0	0	0	0	0	-0.1454066	0	0	0	0	0	0	0	0	0	0	0	0.4516025	0.3811627	0.132725	5.531664	0	
GNB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7960125	0	0	0	0	0	0	0	0	0	0	0	
RPL10A	3.741408	0	21.47084	0	0.5620627	0	0	0	0	0	29.75057	0	0	0	0	0	0	0	3.073494	0	0	0	-1.183246	0	0	0	0	
RPL32	0	0	18.70373	0	7.048297	0	0	0	0	0	14.34662	0	0	0	0	0	0	0	5.80789	0	0	0	0	0	0	0	0	
RPL8	0	0	31.76672	0	0.7591711	0	0	0	0	0	37.15552	0	0	0.4680861	0	-1.626166	0	0	0	1.030895	0	0	0	0	0	-0.3604825	0	
RPS27A	0	0	0	0	0	0	0	0	0	0	16.36474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
GRB2	0	0	0	0	2.044014	0	6.645442	0	1.60338	0	0	0	0	0	0	0.3152501	0	0	0	2.001955	0	0	0	0	0	0	0	
TRA2B	0	0	1.690555	0	0	0	0	0	0	0	0.8334124	0	0	0	0	0	0	0	4.193933	0	0	0	0	0	0	0	0	
AP2B1	0	0	0	0	0	0	0	0	0	0	0	0	3.067453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PPP3R1	0	0	0	0	0	0	0	0	0.96557	0	0	0	0	1.315084	0	0	0	0	1.068861	3.626717	1.806447	0	0	0	0	0	0	
YWHAZ	0.8136713	0.5164161	0	0	1.019455	0.2313778	0	0	0	0.7809809	0	0	0	1.100484	0	-0.3712046	0	0	0.732987	1.315501	0	0.4959932	-0.02563955	0	-0.2878083	1.672759	0	
PPP2R2A	0.5864895	-0.01361709	0	0.9133488	0	0	0	0	0.9710543	0	0	0	0	0	0	0	2.233901	0	0.2954541	0.8336592	0	0.2172462	0	0	-0.1119517	0	0	
DYNLL1	3.935301	0	0	0	0	2.483913	0	0	2.205029	0	0	0	0	0	0	0.9819537	0	0	2.462486	0	0	0	0	0	0	0	4.876087	
SKP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.087759	0	2.295703	0	0	
